date;ticker;forward_dividend_yield
26.9.2023;EL;1,933815389
27.9.2023;EL;1,928015926
28.9.2023;EL;1,902073707
29.9.2023;EL;1,867861073
2.10.2023;EL;1,882840683
3.10.2023;EL;1,914074382
4.10.2023;EL;1,896328928
5.10.2023;EL;1,90960706
6.10.2023;EL;1,858731497
9.10.2023;EL;1,902609383
10.10.2023;EL;1,919381236
11.10.2023;EL;1,922661497
12.10.2023;EL;1,933815389
13.10.2023;EL;1,961064355
16.10.2023;EL;1,925678178
17.10.2023;EL;1,892474567
18.10.2023;EL;1,947625584
19.10.2023;EL;1,945100325
20.10.2023;EL;1,966491846
23.10.2023;EL;1,971229613
24.10.2023;EL;1,956233255
25.10.2023;EL;2,00668388
26.10.2023;EL;2,011467858
27.10.2023;EL;2,168146988
30.10.2023;EL;2,10986438
31.10.2023;EL;2,095129502
1.11.2023;EL;2,58347833
2.11.2023;EL;2,360546822
3.11.2023;EL;2,433303431
6.11.2023;EL;2,396372678
7.11.2023;EL;2,337049572
8.11.2023;EL;2,315603354
9.11.2023;EL;2,341305462
10.11.2023;EL;2,352935321
13.11.2023;EL;2,374037912
14.11.2023;EL;2,198333706
15.11.2023;EL;2,141662231
16.11.2023;EL;2,201919321
17.11.2023;EL;2,18075556
20.11.2023;EL;2,204976275
21.11.2023;EL;2,247185547
22.11.2023;EL;2,201739707
24.11.2023;EL;2,178995466
27.11.2023;EL;2,199945591
28.11.2023;EL;2,142341778
29.11.2023;EL;2,138418685
30.11.2023;EL;2,103417507
1.12.2023;EL;2,03566313
4.12.2023;EL;1,932964367
5.12.2023;EL;2,032120689
6.12.2023;EL;2,013987499
7.12.2023;EL;1,977218932
8.12.2023;EL;2,008415574
11.12.2023;EL;1,992473022
12.12.2023;EL;1,966361994
13.12.2023;EL;1,877825407
14.12.2023;EL;1,838870101
15.12.2023;EL;1,869850886
18.12.2023;EL;1,879796895
19.12.2023;EL;1,802344574
20.12.2023;EL;1,870241595
21.12.2023;EL;1,846455098
22.12.2023;EL;1,859623327
26.12.2023;EL;1,852185335
27.12.2023;EL;1,843160859
28.12.2023;EL;1,820300797
29.12.2023;EL;1,836481192
2.1.2024;EL;1,846582209
3.1.2024;EL;1,937006631
4.1.2024;EL;1,936169265
5.1.2024;EL;1,956193443
8.1.2024;EL;1,931851974
9.1.2024;EL;1,928522893
10.1.2024;EL;1,979696261
11.1.2024;EL;1,939384809
12.1.2024;EL;1,992325492
16.1.2024;EL;2,06986268
17.1.2024;EL;2,126903513
18.1.2024;EL;2,103911805
19.1.2024;EL;2,134509934
22.1.2024;EL;2,145250732
23.1.2024;EL;2,095867297
24.1.2024;EL;2,128926551
25.1.2024;EL;2,087559223
26.1.2024;EL;2,053405015
29.1.2024;EL;1,982033795
30.1.2024;EL;2,001679645
31.1.2024;EL;2,034891713
1.2.2024;EL;1,993952281
2.2.2024;EL;2,002575343
5.2.2024;EL;1,787233199
6.2.2024;EL;1,836983676
7.2.2024;EL;1,892379558
8.2.2024;EL;1,907973112
9.2.2024;EL;1,873764317
12.2.2024;EL;1,8407606
13.2.2024;EL;1,889317461
14.2.2024;EL;1,882827979
15.2.2024;EL;1,848234075
16.2.2024;EL;1,834975777
20.2.2024;EL;1,850908878
21.2.2024;EL;1,821164939
22.2.2024;EL;1,806587666
23.2.2024;EL;1,790688381
26.2.2024;EL;1,852057452
27.2.2024;EL;1,356400557
28.2.2024;EL;1,814301324
29.2.2024;EL;1,799648319
1.3.2024;EL;1,796625359
4.3.2024;EL;1,809390674
5.3.2024;EL;1,815040383
6.3.2024;EL;1,838881437
7.3.2024;EL;1,804628125
8.3.2024;EL;1,788573621
11.3.2024;EL;1,737212691
12.3.2024;EL;1,75823093
13.3.2024;EL;1,692995746
14.3.2024;EL;1,749488193
15.3.2024;EL;1,785587721
18.3.2024;EL;1,808900901
19.3.2024;EL;1,82906998
20.3.2024;EL;1,821966392
21.3.2024;EL;1,828319647
22.3.2024;EL;1,867521752
25.3.2024;EL;1,92133196
26.3.2024;EL;1,919401039
27.3.2024;EL;1,843572708
28.3.2024;EL;1,734620691
1.4.2024;EL;1,75880914
2.4.2024;EL;1,750289582
3.4.2024;EL;1,825449064
4.4.2024;EL;1,852898436
5.4.2024;EL;1,851358865
8.4.2024;EL;1,838628761
9.4.2024;EL;1,800011735
10.4.2024;EL;1,845735921
11.4.2024;EL;1,838628761
12.4.2024;EL;1,926453508
15.4.2024;EL;1,948351331
16.4.2024;EL;1,952762603
17.4.2024;EL;1,93705998
18.4.2024;EL;1,846500817
19.4.2024;EL;1,851615249
22.4.2024;EL;1,813809269
23.4.2024;EL;1,794816564
24.4.2024;EL;1,814547737
25.4.2024;EL;1,844208224
26.4.2024;EL;1,81344007
29.4.2024;EL;1,821593866
30.4.2024;EL;1,822587097
1.5.2024;EL;2,099330724
2.5.2024;EL;1,981560264
3.5.2024;EL;2,011371749
6.5.2024;EL;2,055594604
7.5.2024;EL;2,06496064
8.5.2024;EL;2,064323009
9.5.2024;EL;2,030926324
10.5.2024;EL;2,025695054
13.5.2024;EL;1,984943505
14.5.2024;EL;1,994567869
15.5.2024;EL;1,966115971
16.5.2024;EL;1,934257508
17.5.2024;EL;1,984354325
20.5.2024;EL;2,038979543
21.5.2024;EL;2,014705841
22.5.2024;EL;2,044748443
23.5.2024;EL;2,119969554
24.5.2024;EL;2,121146668
28.5.2024;EL;2,121146668
29.5.2024;EL;1,649887341
30.5.2024;EL;1,652062053
31.5.2024;EL;2,155787459
3.6.2024;EL;2,140862575
4.6.2024;EL;2,152646443
5.6.2024;EL;2,162800466
6.6.2024;EL;2,153169242
7.6.2024;EL;2,207503494
10.6.2024;EL;2,23834649
11.6.2024;EL;2,261377038
12.6.2024;EL;2,332379859
13.6.2024;EL;2,330948854
14.6.2024;EL;2,334836991
17.6.2024;EL;2,314919416
18.6.2024;EL;2,400378589
20.6.2024;EL;2,359697846
21.6.2024;EL;2,335862574
24.6.2024;EL;2,309892697
25.6.2024;EL;2,335247147
26.6.2024;EL;2,348860121
27.6.2024;EL;2,398862955
28.6.2024;EL;2,499416769
1.7.2024;EL;2,523609413
2.7.2024;EL;2,511929211
3.7.2024;EL;2,498477433
5.7.2024;EL;2,500591888
8.7.2024;EL;2,497069842
9.7.2024;EL;2,551942674
10.7.2024;EL;2,601878017
11.7.2024;EL;2,617241904
12.7.2024;EL;2,572928983
15.7.2024;EL;2,632006509
16.7.2024;EL;2,633309643
17.7.2024;EL;2,641417723
18.7.2024;EL;2,744457609
19.7.2024;EL;2,681366718
22.7.2024;EL;2,632006509
23.7.2024;EL;2,660443717
24.7.2024;EL;2,664708815
25.7.2024;EL;2,662041374
26.7.2024;EL;2,640368844
29.7.2024;EL;2,640106553
30.7.2024;EL;2,674355776
31.7.2024;EL;2,669791543
1.8.2024;EL;2,738240694
2.8.2024;EL;2,784690587
5.8.2024;EL;2,884359652
6.8.2024;EL;2,84821604
7.8.2024;EL;2,904203847
8.8.2024;EL;2,900086702
9.8.2024;EL;2,983039018
12.8.2024;EL;3,085127128
13.8.2024;EL;2,893145605
14.8.2024;EL;2,902302156
15.8.2024;EL;2,795227556
16.8.2024;EL;2,800230926
19.8.2024;EL;2,864167569
20.8.2024;EL;2,923358732
21.8.2024;EL;2,906108032
22.8.2024;EL;2,908332699
23.8.2024;EL;2,838185101
26.8.2024;EL;2,814158247
27.8.2024;EL;2,8635506
28.8.2024;EL;2,878427776
29.8.2024;EL;2,202202299
30.8.2024;EL;2,880209355
3.9.2024;EL;2,853128753
4.9.2024;EL;2,856833563
5.9.2024;EL;2,931053635
6.9.2024;EL;3,017142857
9.9.2024;EL;3,037625001
10.9.2024;EL;3,101139534
11.9.2024;EL;3,123521184
12.9.2024;EL;3,135392038
13.9.2024;EL;3,12204361
16.9.2024;EL;3,101139534
17.9.2024;EL;2,996594831
18.9.2024;EL;3
19.9.2024;EL;3,01921309
20.9.2024;EL;3,10551692
23.9.2024;EL;3,044982806
24.9.2024;EL;2,870189067
25.9.2024;EL;2,881781446
26.9.2024;EL;2,619567406
27.9.2024;EL;2,643436395
30.9.2024;EL;2,648209384
1.10.2019;LMT;0
2.10.2019;LMT;0
3.10.2019;LMT;0
4.10.2019;LMT;0
7.10.2019;LMT;0
8.10.2019;LMT;0
9.10.2019;LMT;0
10.10.2019;LMT;0
11.10.2019;LMT;0
14.10.2019;LMT;0
15.10.2019;LMT;0
16.10.2019;LMT;0
17.10.2019;LMT;0
18.10.2019;LMT;0
21.10.2019;LMT;0
22.10.2019;LMT;0
23.10.2019;LMT;0
24.10.2019;LMT;0
25.10.2019;LMT;0
28.10.2019;LMT;0
29.10.2019;LMT;0
30.10.2019;LMT;0
31.10.2019;LMT;0
1.11.2019;LMT;0
4.11.2019;LMT;0
5.11.2019;LMT;0
6.11.2019;LMT;0
7.11.2019;LMT;0
8.11.2019;LMT;0
11.11.2019;LMT;0
12.11.2019;LMT;0
13.11.2019;LMT;0
14.11.2019;LMT;0
15.11.2019;LMT;0
18.11.2019;LMT;0
19.11.2019;LMT;0
20.11.2019;LMT;0
21.11.2019;LMT;0
22.11.2019;LMT;0
25.11.2019;LMT;0
26.11.2019;LMT;0
27.11.2019;LMT;0
29.11.2019;LMT;0,697183393
2.12.2019;LMT;0,710650055
3.12.2019;LMT;0,714374475
4.12.2019;LMT;0,708876323
5.12.2019;LMT;0,706378163
6.12.2019;LMT;0,704698465
9.12.2019;LMT;0,711169179
10.12.2019;LMT;0,709134304
11.12.2019;LMT;0,705829643
12.12.2019;LMT;0,709854526
13.12.2019;LMT;0,705409573
16.12.2019;LMT;0,706359954
17.12.2019;LMT;0,704643721
18.12.2019;LMT;0,716345475
19.12.2019;LMT;0,711522035
20.12.2019;LMT;0,705409573
23.12.2019;LMT;0,695635744
24.12.2019;LMT;0,698719939
26.12.2019;LMT;0,694926387
27.12.2019;LMT;0,692631054
30.12.2019;LMT;0,695635744
31.12.2019;LMT;0,700137716
2.1.2020;LMT;0,68262424
3.1.2020;LMT;0,658915287
6.1.2020;LMT;0,659920269
7.1.2020;LMT;0,657707138
8.1.2020;LMT;0,663259699
9.1.2020;LMT;0,65702567
10.1.2020;LMT;0,658771945
13.1.2020;LMT;0,650612373
14.1.2020;LMT;0,655115096
15.1.2020;LMT;0,647629516
16.1.2020;LMT;0,640403014
17.1.2020;LMT;0,64046346
21.1.2020;LMT;0,639726939
22.1.2020;LMT;0,642334474
23.1.2020;LMT;0,635803068
24.1.2020;LMT;0,630334259
27.1.2020;LMT;0,630509367
28.1.2020;LMT;0,623600989
29.1.2020;LMT;0,628387564
30.1.2020;LMT;0,62541781
31.1.2020;LMT;0,636783281
3.2.2020;LMT;0,643183097
4.2.2020;LMT;0,632851222
5.2.2020;LMT;0,626438184
6.2.2020;LMT;0,621043859
7.2.2020;LMT;0,620761006
10.2.2020;LMT;0,61992821
11.2.2020;LMT;0,619801375
12.2.2020;LMT;0,62441518
13.2.2020;LMT;0,627144257
14.2.2020;LMT;0,622632367
18.2.2020;LMT;0,625920457
19.2.2020;LMT;0,627461844
20.2.2020;LMT;0,63999724
21.2.2020;LMT;0,637259494
24.2.2020;LMT;0,65010047
25.2.2020;LMT;0,680936249
26.2.2020;LMT;0,680018902
27.2.2020;LMT;0,708839328
28.2.2020;LMT;1,464938604
2.3.2020;LMT;1,420838539
3.3.2020;LMT;1,435709914
4.3.2020;LMT;1,347752187
5.3.2020;LMT;1,408465637
6.3.2020;LMT;1,416677948
9.3.2020;LMT;1,539178313
10.3.2020;LMT;1,475711008
11.3.2020;LMT;1,518047898
12.3.2020;LMT;1,740114207
13.3.2020;LMT;1,64897491
16.3.2020;LMT;1,881769775
17.3.2020;LMT;1,699453945
18.3.2020;LMT;1,625136516
19.3.2020;LMT;1,724496191
20.3.2020;LMT;1,860575156
23.3.2020;LMT;1,957502834
24.3.2020;LMT;1,875451949
25.3.2020;LMT;1,694987694
26.3.2020;LMT;1,546646638
27.3.2020;LMT;1,555303842
30.3.2020;LMT;1,553208764
31.3.2020;LMT;1,598574676
1.4.2020;LMT;1,600604884
2.4.2020;LMT;1,530785463
3.4.2020;LMT;1,545896759
6.4.2020;LMT;1,472582598
7.4.2020;LMT;1,525097785
8.4.2020;LMT;1,499230494
9.4.2020;LMT;1,460476534
13.4.2020;LMT;1,464661406
14.4.2020;LMT;1,425774023
15.4.2020;LMT;1,447291091
16.4.2020;LMT;1,4338859
17.4.2020;LMT;1,349497704
20.4.2020;LMT;1,413942263
21.4.2020;LMT;1,450933899
22.4.2020;LMT;1,424386906
23.4.2020;LMT;1,438262874
24.4.2020;LMT;1,419275665
27.4.2020;LMT;1,431272505
28.4.2020;LMT;1,408355791
29.4.2020;LMT;1,396810432
30.4.2020;LMT;1,392682129
1.5.2020;LMT;1,412983504
4.5.2020;LMT;1,425286165
5.5.2020;LMT;1,388257171
6.5.2020;LMT;1,431234605
7.5.2020;LMT;1,438988694
8.5.2020;LMT;1,431915411
11.5.2020;LMT;1,438912341
12.5.2020;LMT;1,460043788
13.5.2020;LMT;1,487826953
14.5.2020;LMT;1,520817518
15.5.2020;LMT;1,503431906
18.5.2020;LMT;1,435177256
19.5.2020;LMT;1,458589493
20.5.2020;LMT;1,494680975
21.5.2020;LMT;1,469109054
22.5.2020;LMT;1,468392431
26.5.2020;LMT;1,455767991
27.5.2020;LMT;1,364415906
28.5.2020;LMT;1,359895757
29.5.2020;LMT;2,07975343
1.6.2020;LMT;2,076973601
2.6.2020;LMT;2,072657062
3.6.2020;LMT;2,006456424
4.6.2020;LMT;2,001287144
5.6.2020;LMT;1,966791815
8.6.2020;LMT;1,949938893
9.6.2020;LMT;1,977334162
10.6.2020;LMT;2,000791906
11.6.2020;LMT;2,104459056
12.6.2020;LMT;2,115535913
15.6.2020;LMT;2,164218734
16.6.2020;LMT;2,110561287
17.6.2020;LMT;2,114207168
18.6.2020;LMT;2,134991643
19.6.2020;LMT;2,170498448
22.6.2020;LMT;2,148791372
23.6.2020;LMT;2,173418511
24.6.2020;LMT;2,245177234
25.6.2020;LMT;2,2266126
26.6.2020;LMT;2,2644341
29.6.2020;LMT;2,19825738
30.6.2020;LMT;2,213799143
1.7.2020;LMT;2,241439114
2.7.2020;LMT;2,231656623
6.7.2020;LMT;2,228025421
7.7.2020;LMT;2,286804969
8.7.2020;LMT;2,306654455
9.7.2020;LMT;2,376337429
10.7.2020;LMT;2,313127139
13.7.2020;LMT;2,288165404
14.7.2020;LMT;2,271437698
15.7.2020;LMT;2,215985763
16.7.2020;LMT;2,207990575
17.7.2020;LMT;2,192292017
20.7.2020;LMT;2,210105068
21.7.2020;LMT;2,153602811
22.7.2020;LMT;2,049988774
23.7.2020;LMT;2,084154103
24.7.2020;LMT;2,091762875
27.7.2020;LMT;2,114317628
28.7.2020;LMT;2,089328255
29.7.2020;LMT;2,085875848
30.7.2020;LMT;2,116367108
31.7.2020;LMT;2,131724401
3.8.2020;LMT;2,142295401
4.8.2020;LMT;2,137251202
5.8.2020;LMT;2,106544003
6.8.2020;LMT;2,127401762
7.8.2020;LMT;2,094963555
10.8.2020;LMT;2,075372214
11.8.2020;LMT;2,061076925
12.8.2020;LMT;2,058555637
13.8.2020;LMT;2,075479383
14.8.2020;LMT;2,063920315
17.8.2020;LMT;2,076973601
18.8.2020;LMT;2,070055071
19.8.2020;LMT;2,071169774
20.8.2020;LMT;2,082756542
21.8.2020;LMT;2,073721345
24.8.2020;LMT;2,045006692
25.8.2020;LMT;2,046043116
26.8.2020;LMT;2,042938584
27.8.2020;LMT;2,045110926
28.8.2020;LMT;2,042164055
31.8.2020;LMT;2,743327887
1.9.2020;LMT;2,767796464
2.9.2020;LMT;2,689504869
3.9.2020;LMT;2,771521834
4.9.2020;LMT;2,780664069
8.9.2020;LMT;2,815693775
9.9.2020;LMT;2,779076147
10.9.2020;LMT;2,824012538
11.9.2020;LMT;2,749033888
14.9.2020;LMT;2,719012676
15.9.2020;LMT;2,72732451
16.9.2020;LMT;2,706434679
17.9.2020;LMT;2,703973844
18.9.2020;LMT;2,709447833
21.9.2020;LMT;2,820292477
22.9.2020;LMT;2,756323927
23.9.2020;LMT;2,793579682
24.9.2020;LMT;2,826621638
25.9.2020;LMT;2,76858328
28.9.2020;LMT;2,741571792
29.9.2020;LMT;2,754055097
30.9.2020;LMT;2,793286972
1.10.2020;LMT;2,810814907
2.10.2020;LMT;2,813104549
5.10.2020;LMT;2,788340538
6.10.2020;LMT;2,843891311
7.10.2020;LMT;2,795768018
8.10.2020;LMT;2,755117859
9.10.2020;LMT;2,774107456
12.10.2020;LMT;2,752779708
13.10.2020;LMT;2,752568221
14.10.2020;LMT;2,740098361
15.10.2020;LMT;2,772742554
16.10.2020;LMT;2,770015799
19.10.2020;LMT;2,790157326
20.10.2020;LMT;2,876363465
21.10.2020;LMT;2,916083778
22.10.2020;LMT;2,901700233
23.10.2020;LMT;2,860072795
26.10.2020;LMT;2,904928056
27.10.2020;LMT;2,95398096
28.10.2020;LMT;3,051392078
29.10.2020;LMT;3,037712121
30.10.2020;LMT;3,05775308
2.11.2020;LMT;3,037884322
3.11.2020;LMT;2,94577167
4.11.2020;LMT;2,876750136
5.11.2020;LMT;2,935593793
6.11.2020;LMT;2,963465674
9.11.2020;LMT;2,941644087
10.11.2020;LMT;2,883568645
11.11.2020;LMT;2,899185338
12.11.2020;LMT;2,91013941
13.11.2020;LMT;2,853897567
16.11.2020;LMT;2,838839
17.11.2020;LMT;2,848127964
18.11.2020;LMT;2,835605484
19.11.2020;LMT;2,843891311
20.11.2020;LMT;2,909111624
23.11.2020;LMT;2,886912008
24.11.2020;LMT;2,828712748
25.11.2020;LMT;2,829759591
27.11.2020;LMT;2,859997387
30.11.2020;LMT;2,973493086
1.12.2020;LMT;2,973574311
2.12.2020;LMT;3,003444558
3.12.2020;LMT;2,997886435
4.12.2020;LMT;2,960433842
7.12.2020;LMT;2,997058253
8.12.2020;LMT;3,021253159
9.12.2020;LMT;3,003527709
10.12.2020;LMT;3,053897574
11.12.2020;LMT;3,000538857
14.12.2020;LMT;3,034515317
15.12.2020;LMT;3,035279123
16.12.2020;LMT;3,060960727
17.12.2020;LMT;3,078062094
18.12.2020;LMT;3,048408275
21.12.2020;LMT;3,106697231
22.12.2020;LMT;3,119465614
23.12.2020;LMT;3,086816522
24.12.2020;LMT;3,083570568
28.12.2020;LMT;3,06433116
29.12.2020;LMT;3,066755418
30.12.2020;LMT;3,064503692
31.12.2020;LMT;3,05742478
4.1.2021;LMT;3,149153868
5.1.2021;LMT;3,1116854
6.1.2021;LMT;3,118480777
7.1.2021;LMT;3,168368411
8.1.2021;LMT;3,229172669
11.1.2021;LMT;3,214062806
12.1.2021;LMT;3,174856963
13.1.2021;LMT;3,141407577
14.1.2021;LMT;3,123776395
15.1.2021;LMT;3,125304987
19.1.2021;LMT;3,178110901
20.1.2021;LMT;3,176529288
21.1.2021;LMT;3,19523256
22.1.2021;LMT;3,193258175
25.1.2021;LMT;3,159514315
26.1.2021;LMT;3,281999961
27.1.2021;LMT;3,264036286
28.1.2021;LMT;3,3096237
29.1.2021;LMT;3,372459115
1.2.2021;LMT;3,349457596
2.2.2021;LMT;3,262172154
3.2.2021;LMT;3,265214486
4.2.2021;LMT;3,218351454
5.2.2021;LMT;3,220166149
8.2.2021;LMT;3,212540985
9.2.2021;LMT;3,170312753
10.2.2021;LMT;3,171702091
11.2.2021;LMT;3,2002261
12.2.2021;LMT;3,213586459
16.2.2021;LMT;3,239485752
17.2.2021;LMT;3,220548196
18.2.2021;LMT;3,211780133
19.2.2021;LMT;3,235718916
22.2.2021;LMT;3,187725516
23.2.2021;LMT;3,134693164
24.2.2021;LMT;3,131979199
25.2.2021;LMT;3,176343596
26.2.2021;LMT;4,126626893
1.3.2021;LMT;3,295790344
2.3.2021;LMT;3,245953059
3.3.2021;LMT;3,223862882
4.3.2021;LMT;3,249216105
5.3.2021;LMT;3,228409372
8.3.2021;LMT;3,218764707
9.3.2021;LMT;3,256436202
10.3.2021;LMT;3,224525603
11.3.2021;LMT;3,235060282
12.3.2021;LMT;3,230686155
15.3.2021;LMT;3,172677177
16.3.2021;LMT;3,166096792
17.3.2021;LMT;3,131010148
18.3.2021;LMT;3,066110098
19.3.2021;LMT;3,095297336
22.3.2021;LMT;3,072882589
23.3.2021;LMT;3,108077692
24.3.2021;LMT;3,086170925
25.3.2021;LMT;3,042598138
26.3.2021;LMT;3,013482779
29.3.2021;LMT;2,948166946
30.3.2021;LMT;2,966068978
31.3.2021;LMT;2,97441718
1.4.2021;LMT;2,962231994
5.4.2021;LMT;2,901775159
6.4.2021;LMT;2,90008992
7.4.2021;LMT;2,890784064
8.4.2021;LMT;2,847124993
9.4.2021;LMT;2,845577241
12.4.2021;LMT;2,833691667
13.4.2021;LMT;2,839108301
14.4.2021;LMT;2,827712828
15.4.2021;LMT;2,813524977
16.4.2021;LMT;2,80505173
19.4.2021;LMT;2,805623817
20.4.2021;LMT;2,837496028
21.4.2021;LMT;2,838155663
22.4.2021;LMT;2,891544747
23.4.2021;LMT;2,913003965
26.4.2021;LMT;2,954586665
27.4.2021;LMT;2,944770368
28.4.2021;LMT;2,946981228
29.4.2021;LMT;2,889567856
30.4.2021;LMT;2,887973627
3.5.2021;LMT;2,852371164
4.5.2021;LMT;2,836396907
5.5.2021;LMT;2,844546176
6.5.2021;LMT;2,837422563
7.5.2021;LMT;2,815615185
10.5.2021;LMT;2,795561909
11.5.2021;LMT;2,833910514
12.5.2021;LMT;2,887518348
13.5.2021;LMT;2,834276232
14.5.2021;LMT;2,812445311
17.5.2021;LMT;2,80999975
18.5.2021;LMT;2,838301935
19.5.2021;LMT;2,850669396
20.5.2021;LMT;2,830261444
21.5.2021;LMT;2,838301935
24.5.2021;LMT;2,834714876
25.5.2021;LMT;2,848379015
26.5.2021;LMT;2,861133396
27.5.2021;LMT;2,837056031
28.5.2021;LMT;3,598914564
1.6.2021;LMT;2,915543063
2.6.2021;LMT;2,891543251
3.6.2021;LMT;2,874672245
4.6.2021;LMT;2,825435561
7.6.2021;LMT;2,844127607
8.6.2021;LMT;2,86594169
9.6.2021;LMT;2,878760056
10.6.2021;LMT;2,871928475
11.6.2021;LMT;2,871928475
14.6.2021;LMT;2,861669893
15.6.2021;LMT;2,856603925
16.6.2021;LMT;2,902774642
17.6.2021;LMT;2,908081496
18.6.2021;LMT;2,936534015
21.6.2021;LMT;2,911122235
22.6.2021;LMT;2,911274375
23.6.2021;LMT;2,951009167
24.6.2021;LMT;2,947883796
25.6.2021;LMT;2,914856039
28.6.2021;LMT;2,929734207
29.6.2021;LMT;2,98190854
30.6.2021;LMT;2,943053674
1.7.2021;LMT;2,92857852
2.7.2021;LMT;2,918829588
6.7.2021;LMT;2,940566411
7.7.2021;LMT;2,903682493
8.7.2021;LMT;2,930891321
9.7.2021;LMT;2,906487302
12.7.2021;LMT;2,937463368
13.7.2021;LMT;2,947026311
14.7.2021;LMT;2,955003063
15.7.2021;LMT;2,943831839
16.7.2021;LMT;2,952495571
19.7.2021;LMT;2,99313073
20.7.2021;LMT;2,930428006
21.7.2021;LMT;2,923427543
22.7.2021;LMT;2,930814478
23.7.2021;LMT;2,924348617
26.7.2021;LMT;3,0254161
27.7.2021;LMT;2,971483824
28.7.2021;LMT;2,986787608
29.7.2021;LMT;2,9884714
30.7.2021;LMT;2,995948615
2.8.2021;LMT;3,023362216
3.8.2021;LMT;3,013951244
4.8.2021;LMT;3,079040191
5.8.2021;LMT;3,086380035
6.8.2021;LMT;3,075553848
9.8.2021;LMT;3,084157761
10.8.2021;LMT;3,073940425
11.8.2021;LMT;3,064971693
12.8.2021;LMT;3,095216972
13.8.2021;LMT;3,110520422
16.8.2021;LMT;3,090921096
17.8.2021;LMT;3,079381175
18.8.2021;LMT;3,122558177
19.8.2021;LMT;3,145225356
20.8.2021;LMT;3,117574759
23.8.2021;LMT;3,116004397
24.8.2021;LMT;3,101682935
25.8.2021;LMT;3,103844359
26.8.2021;LMT;3,079210957
27.8.2021;LMT;3,076063627
30.8.2021;LMT;3,075553848
31.8.2021;LMT;3,132808587
1.9.2021;LMT;3,160389191
2.9.2021;LMT;3,14811999
3.9.2021;LMT;3,166248898
7.9.2021;LMT;3,227904999
8.9.2021;LMT;3,207148445
9.9.2021;LMT;3,23040272
10.9.2021;LMT;3,258888647
13.9.2021;LMT;3,254842333
14.9.2021;LMT;3,273463585
15.9.2021;LMT;3,266538045
16.9.2021;LMT;3,300686497
17.9.2021;LMT;3,305719323
20.9.2021;LMT;3,330332859
21.9.2021;LMT;3,35421694
22.9.2021;LMT;3,298465208
23.9.2021;LMT;3,274794818
24.9.2021;LMT;3,224949632
27.9.2021;LMT;3,189903651
28.9.2021;LMT;3,200864717
29.9.2021;LMT;3,217860856
30.9.2021;LMT;3,266255021
1.10.2021;LMT;3,240898017
4.10.2021;LMT;3,257852767
5.10.2021;LMT;3,241364099
6.10.2021;LMT;3,220618783
7.10.2021;LMT;3,204230947
8.10.2021;LMT;3,186387481
11.10.2021;LMT;3,156672231
12.10.2021;LMT;3,147504742
13.10.2021;LMT;3,115835062
14.10.2021;LMT;3,113167145
15.10.2021;LMT;3,082940269
18.10.2021;LMT;3,088176832
19.10.2021;LMT;3,03765993
20.10.2021;LMT;3,037168839
21.10.2021;LMT;3,020808283
22.10.2021;LMT;3,009034683
25.10.2021;LMT;2,995202311
26.10.2021;LMT;3,396054748
27.10.2021;LMT;3,406007551
28.10.2021;LMT;3,401383181
29.10.2021;LMT;3,391864773
1.11.2021;LMT;3,406111041
2.11.2021;LMT;3,454335927
3.11.2021;LMT;3,401793675
4.11.2021;LMT;3,359714855
5.11.2021;LMT;3,31632098
8.11.2021;LMT;3,297982242
9.11.2021;LMT;3,333188251
10.11.2021;LMT;3,338519597
11.11.2021;LMT;3,355813599
12.11.2021;LMT;3,32443889
15.11.2021;LMT;3,30630207
16.11.2021;LMT;3,311644873
17.11.2021;LMT;3,295957436
18.11.2021;LMT;3,295089967
19.11.2021;LMT;3,301266192
22.11.2021;LMT;3,26739023
23.11.2021;LMT;3,265497297
24.11.2021;LMT;3,280704354
26.11.2021;LMT;3,288936809
29.11.2021;LMT;3,303297848
30.11.2021;LMT;3,418438484
1.12.2021;LMT;3,469440695
2.12.2021;LMT;3,447293374
3.12.2021;LMT;3,413420883
6.12.2021;LMT;3,35167063
7.12.2021;LMT;3,359477047
8.12.2021;LMT;3,340664363
9.12.2021;LMT;3,316163803
10.12.2021;LMT;3,303855774
13.12.2021;LMT;3,297450126
14.12.2021;LMT;3,296591053
15.12.2021;LMT;3,3082685
16.12.2021;LMT;3,304239842
17.12.2021;LMT;3,310960681
20.12.2021;LMT;3,376901228
21.12.2021;LMT;3,343703726
22.12.2021;LMT;3,320609173
23.12.2021;LMT;3,283481886
27.12.2021;LMT;3,252922932
28.12.2021;LMT;3,221014759
29.12.2021;LMT;3,216286778
30.12.2021;LMT;3,222563048
31.12.2021;LMT;3,205969843
3.1.2022;LMT;3,215470065
4.1.2022;LMT;3,147694632
5.1.2022;LMT;3,181532025
6.1.2022;LMT;3,182776285
7.1.2022;LMT;3,163863793
10.1.2022;LMT;3,136776374
11.1.2022;LMT;3,129109289
12.1.2022;LMT;3,153706091
13.1.2022;LMT;3,120198139
14.1.2022;LMT;3,05789806
18.1.2022;LMT;3,026063254
19.1.2022;LMT;3,019727992
20.1.2022;LMT;3,03743733
21.1.2022;LMT;3,069595634
24.1.2022;LMT;3,05208291
25.1.2022;LMT;2,942980748
26.1.2022;LMT;2,912365779
27.1.2022;LMT;2,928533789
28.1.2022;LMT;2,898217351
31.1.2022;LMT;2,928157541
1.2.2022;LMT;2,944196858
2.2.2022;LMT;2,941688905
3.2.2022;LMT;2,923874304
